,title,price,link
194,"Dell Latitude 5420 14 5000 14"" Touchscreen FHD Business Laptop Computer, Intel i5-1145G7 (Beat i7-1065G7), 16GB DDR4 RAM, 512GB PCIe SSD, WiFi 6, Bluetooth, Backlit Keyboard, Windows 10 Pro  ",649.,https://amazon.in//Dell-Latitude-5420-Touchscreen-i5-1145G7/dp/B0DFBQDQJK/ref=sr_1_223?dib=eyJ2IjoiMSJ9.q2vnSGOkxtzBvXUasXmylL-rAAaylGWr-O4UMKSsSm8FTVwrjSSWLMbxeyOJR8KJRlkiJQz4a5NLpjGNVmX96EueVdJ-XjL6WVyB50z0u0TWogD8zcd60mjDznq6A9DmWA0DRF4aJHv2MJYoeR0q00aMXaBCgSTXedrO3w7tV2mXSXuduKAVdS65Nn_v9af4oacttP9OBIhN0G11-W0mJdrzrS_coyVBtjGfXsBOBT8.V-t9NkjZ4nPG76HQ8hE-uLe-wtUPsizzmVaJGicOJpE&dib_tag=se&keywords=laptop&qid=1727585337&sr=8-223
195,"Lenovo IdeaPad 1 Daily Traditional Laptop, 15.6"" FHD Screen, AMD Ryzen 5 5500U (Beats i7-1185G7), 8GB RAM, 512GB SSD, Wi-Fi 6, Bluetooth, Windows 11 Home, Cloud Grey  ",429.,https://amazon.in//Lenovo-IdeaPad-Traditional-i7-1185G7-Bluetooth/dp/B0DBMJQDK6/ref=sr_1_224?dib=eyJ2IjoiMSJ9.q2vnSGOkxtzBvXUasXmylL-rAAaylGWr-O4UMKSsSm8FTVwrjSSWLMbxeyOJR8KJRlkiJQz4a5NLpjGNVmX96EueVdJ-XjL6WVyB50z0u0TWogD8zcd60mjDznq6A9DmWA0DRF4aJHv2MJYoeR0q00aMXaBCgSTXedrO3w7tV2mXSXuduKAVdS65Nn_v9af4oacttP9OBIhN0G11-W0mJdrzrS_coyVBtjGfXsBOBT8.V-t9NkjZ4nPG76HQ8hE-uLe-wtUPsizzmVaJGicOJpE&dib_tag=se&keywords=laptop&qid=1727585337&sr=8-224
196,"14-inch Windows 11 Laptop, 12GB RAM, 256GB NVMe SSD, up to 2100MB/S, FHD IPS Display, Intel Celeron N5095 Quad Core, 5G WiFi, BT4.2, Type C and Camera Cover, Lightweight and Portable  ",199.,https://amazon.in//BiTECOOL-14-inch-Windows-Lightweight-Portable/dp/B0C1Z9FS56/ref=sr_1_226?dib=eyJ2IjoiMSJ9.q2vnSGOkxtzBvXUasXmylL-rAAaylGWr-O4UMKSsSm8FTVwrjSSWLMbxeyOJR8KJRlkiJQz4a5NLpjGNVmX96EueVdJ-XjL6WVyB50z0u0TWogD8zcd60mjDznq6A9DmWA0DRF4aJHv2MJYoeR0q00aMXaBCgSTXedrO3w7tV2mXSXuduKAVdS65Nn_v9af4oacttP9OBIhN0G11-W0mJdrzrS_coyVBtjGfXsBOBT8.V-t9NkjZ4nPG76HQ8hE-uLe-wtUPsizzmVaJGicOJpE&dib_tag=se&keywords=laptop&qid=1727585337&sr=8-226
197,"Lenovo Ideapad 3i 15.6"" Full HD (1920 x 1080) Touch Laptop, Intel Core i5-1135G7 Processor, 4-core, 8GB RAM 512GB SSD Storage, Intel Iris X Graphics, Bluetooth, Wi-Fi, Win11, Arctic Grey, W/GaLiMu  ",449.,https://amazon.in//Lenovo-i5-1135G7-Processor-Graphics-Bluetooth/dp/B0C9SGXHWR/ref=sr_1_227?dib=eyJ2IjoiMSJ9.q2vnSGOkxtzBvXUasXmylL-rAAaylGWr-O4UMKSsSm8FTVwrjSSWLMbxeyOJR8KJRlkiJQz4a5NLpjGNVmX96EueVdJ-XjL6WVyB50z0u0TWogD8zcd60mjDznq6A9DmWA0DRF4aJHv2MJYoeR0q00aMXaBCgSTXedrO3w7tV2mXSXuduKAVdS65Nn_v9af4oacttP9OBIhN0G11-W0mJdrzrS_coyVBtjGfXsBOBT8.V-t9NkjZ4nPG76HQ8hE-uLe-wtUPsizzmVaJGicOJpE&dib_tag=se&keywords=laptop&qid=1727585337&sr=8-227
198,"HP 14 Laptop Portable Slim 2024,14"" HD Micro-edge Display, Intel Quad-Core Pentium Processor, 16GB RAM, 512GB SSD Wi-Fi, Webcam, Fast Charge, 1-Yr MS 365, Long Battery, Win 11 +MarxsolAccessory Silver  ",439.,https://amazon.in//HP-14-Laptop-2024-MarxsolAccessory/dp/B0DGHY7Z5S/ref=sr_1_228?dib=eyJ2IjoiMSJ9.q2vnSGOkxtzBvXUasXmylL-rAAaylGWr-O4UMKSsSm8FTVwrjSSWLMbxeyOJR8KJRlkiJQz4a5NLpjGNVmX96EueVdJ-XjL6WVyB50z0u0TWogD8zcd60mjDznq6A9DmWA0DRF4aJHv2MJYoeR0q00aMXaBCgSTXedrO3w7tV2mXSXuduKAVdS65Nn_v9af4oacttP9OBIhN0G11-W0mJdrzrS_coyVBtjGfXsBOBT8.V-t9NkjZ4nPG76HQ8hE-uLe-wtUPsizzmVaJGicOJpE&dib_tag=se&keywords=laptop&qid=1727585337&sr=8-228
199,"Lenovo 15.6"""" Business Laptop, Intel Core i3-1215U Processor, FHD Display, Military-Grade Durability, Webcam, HDMI, Wi-Fi, RJ-45, Win 11 Pro, w/WOWPC Bundle (36GB RAM | 1TB PCIe SSD), Black  ",539.,https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTM0OTEyODY2MTc3NDg1OjE3Mjc1ODUzMzc6c3BfYnRmOjMwMDE4MTkwMDEyNTEwMjo6MDo6&url=%2FLenovo-Business-Laptop-Military-Grade-Durability%2Fdp%2FB0CYR823H5%2Fref%3Dsr_1_229_sspa%3Fdib%3DeyJ2IjoiMSJ9.q2vnSGOkxtzBvXUasXmylL-rAAaylGWr-O4UMKSsSm8FTVwrjSSWLMbxeyOJR8KJRlkiJQz4a5NLpjGNVmX96EueVdJ-XjL6WVyB50z0u0TWogD8zcd60mjDznq6A9DmWA0DRF4aJHv2MJYoeR0q00aMXaBCgSTXedrO3w7tV2mXSXuduKAVdS65Nn_v9af4oacttP9OBIhN0G11-W0mJdrzrS_coyVBtjGfXsBOBT8.V-t9NkjZ4nPG76HQ8hE-uLe-wtUPsizzmVaJGicOJpE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585337%26sr%3D8-229-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
200,"10 inch Android 13 Tablet, 10GB RAM+64GB ROM Tablet, 2 in 1 Tablets with Keyboard Case Mouse Stylus, 1.8GHz Quad-core Processor Tablet, 1280*800 IPS HD Touch Screen, 8MP Camera, 5G Wi-Fi 6 Tableta PC  ",69.,https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTM0OTEyODY2MTc3NDg1OjE3Mjc1ODUzMzc6c3BfYnRmOjIwMDE3NzE4Nzk0OTQ5ODo6MDo6&url=%2FNewest-Android-Tablets-Keyboard-Tableta%2Fdp%2FB0BZZ82932%2Fref%3Dsr_1_230_sspa%3Fdib%3DeyJ2IjoiMSJ9.q2vnSGOkxtzBvXUasXmylL-rAAaylGWr-O4UMKSsSm8FTVwrjSSWLMbxeyOJR8KJRlkiJQz4a5NLpjGNVmX96EueVdJ-XjL6WVyB50z0u0TWogD8zcd60mjDznq6A9DmWA0DRF4aJHv2MJYoeR0q00aMXaBCgSTXedrO3w7tV2mXSXuduKAVdS65Nn_v9af4oacttP9OBIhN0G11-W0mJdrzrS_coyVBtjGfXsBOBT8.V-t9NkjZ4nPG76HQ8hE-uLe-wtUPsizzmVaJGicOJpE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585337%26sr%3D8-230-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
201,"Zacoola Laptop Cooling pad, 12 ""-17"" Gaming Laptop Cooling pad, with 6 Silent Fan and 2 USB 2.0 Ports, Adjustable Stand Stand Height Angle (F12-Black)  ",26.,https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDUxNjkzMTk2ODUzOTU4OjE3Mjc1ODUzMzk6c3BfYXRmX25leHQ6MzAwMzQwMjY3NTEzNzAyOjowOjo&url=%2FZacoola-Laptop-Cooling-Adjustable-F12-Black%2Fdp%2FB0D8XSQ4P8%2Fref%3Dsr_1_225_sspa%3Fdib%3DeyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585339%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
202,MacBook Pro Charger 96W USB C Power Adapter for MacBook Pro Air 13 14 15 16 Inch Mac Book Retina M3 M2 M1 2023 2022 2021 2020 2019 2018 2017 Fast Charging Charger Fit Iphone 15 IPad & All USB C Device  ,21.,https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDUxNjkzMTk2ODUzOTU4OjE3Mjc1ODUzMzk6c3BfYXRmX25leHQ6MzAwMzI4NTAwOTAxNDAyOjowOjo&url=%2FMacBook-Charger-Adapter-Retina-Device%2Fdp%2FB09LCCFKB5%2Fref%3Dsr_1_226_sspa%3Fdib%3DeyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585339%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
203,"Lenovo 15.6"" Laptop, IdeaPad 1i, 15.6"" FHD Anti-Glare Display, 12th Gen Intel Core i5-1235U 10-core, 24GB RAM, 1TB SSD, Intel Iris Xe Graphics, Bluetooth, Wi-Fi, Windows 11, Cloud Grey  ",482.,https://amazon.in//Lenovo-Anti-Glare-i5-1235U-Graphics-Bluetooth/dp/B0CX4S2S9M/ref=sr_1_227?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-227
204,"HP 14-inch HD Touchscreen Laptops for Student & Business, AMD Ryzen 3 5300U(4-Core), AMD Radeon Graphics, 16GB RAM|1TB SSD, Long Battery Life, USB-C, HDMI, Windows 11, ROKC Stylus Pen (14-fq1003cl)  ",499.,https://amazon.in//HP-Touchscreen-Business-Graphics-14-fq1003cl/dp/B0CLG8NJYP/ref=sr_1_228?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-228
205,15.6 Inch Traditional Laptops 6GB DDR4 128GB SSD Support 1TB SSD Expand Win Laptop Celeron J4105 Up to 2.5Ghz Quad-Core Processor 2.4G+5G WiFi BT4.2 Webcam Numeric Keypad Business Study-Silver  ,179.,https://amazon.in//WOZIFAN-Processor-Notebook-Wireless-Business-Silver/dp/B0CX928LS1/ref=sr_1_229?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-229
206,"LG gram 17-inch Lightweight Laptop, Intel Evo Edition - AI-enabled Intel Core Ultra 7 processor, Windows 11 Home, 16GB RAM, 1TB SSD, Touch IPS Display, Black  ",997.,https://amazon.in//LG-17-inch-Lightweight-Laptop-Intel/dp/B0CTWCGL2K/ref=sr_1_230?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-230
207,"ASUS Vivobook Ultrathin Go Laptop 2024 Newest, 14'' FHD Display, Dual-Core Intel Celeron N4500 (Upto 2.80GHz), 4GB RAM, 128GB (64GB eMMC+64GB SD), Webcam, Long Battery, Windows 11S +MarxsolAccessory  ",229.,https://amazon.in//ASUS-Vivobook-Go-2024-MarxsolAccessory/dp/B0DFGHS9JL/ref=sr_1_231?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-231
208,"ASUS Zenbook Laptop, Intel i9-13900H, 16 GB Ram DDR5, 2 TB PCle SSD, 14"""" WQXGA+ (2880 X 1800), Intel Iris Xe Graphics, Touchscreen, W11 Home, Silver  ","1,229.",https://amazon.in//ASUS-Zenbook-i9-13900H-Graphics-Touchscreen/dp/B0D6J5HQ35/ref=sr_1_232?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-232
209,"10.1-inch Mini Rose Gold Laptop, Celeron N4020, Quad Core 8GB RAM, 256GB SSD, Win 11 Pro PC,Built-in Webcam, WiFi, HDMI, Easy to Carry, Suitable for Children and Adults (Rose Gold, 8G+256G)  ",199.,https://amazon.in//Svikou%E3%80%90Win11-10-1-inch-N4020-Suitable-Children/dp/B0CMTS7XZW/ref=sr_1_233?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-233
210,"15.6"" Pink Laptop,12th Gen N95(Up to 3.4Ghz),DDR4 32G RAM, 1TB NVME SSD, Windows 11&Office 2019,Fingerprint Lock,Portable Notebook PC with Backlit KB (TB, 1)  ",459.,https://amazon.in//OMSERVB-Windows-Fingerprint-Portable-Notebook/dp/B0DBVJZZB3/ref=sr_1_234?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-234
211,"SAMSUNG 14"" Galaxy Book4 Pro Business Laptop, Wi-Fi PC Computer, Windows 11 PRO, Intel Core 7 Ultra 155H / 16GB / 1TB, 3K AMOLED Touchscreen, 2024 Model, NP944XGK-KG1US, Moonstone Gray  ","1,592.",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDUxNjkzMTk2ODUzOTU4OjE3Mjc1ODUzMzk6c3BfbXRmOjMwMDM0MDAwODMxOTIwMjo6MDo6&url=%2FSAMSUNG-Business-Touchscreen-NP944XGK-KG1US-Moonstone%2Fdp%2FB0CVBKWH12%2Fref%3Dsr_1_235_sspa%3Fdib%3DeyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585339%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
212,"Lenovo IdeaPad 3 15.6"" FHD Touchscreen Laptop, Intel Core i5-1235U 10-Core Processor (Beats i7-1195G7), Backlit Keyboard, Fingerprint Reader, Win11 Pro, w/WOWPC Bundle (24GB RAM | 1TB PCIe SSD)  ",729.,https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDUxNjkzMTk2ODUzOTU4OjE3Mjc1ODUzMzk6c3BfbXRmOjMwMDE1NTg5NjkwMDAwMjo6MDo6&url=%2FLenovo-IdeaPad-Touchscreen-Processor-Fingerprint%2Fdp%2FB0CX9FWGS1%2Fref%3Dsr_1_236_sspa%3Fdib%3DeyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585339%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
213,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 256GB Storage (128GB eMMC + 128GB USB Card), Intel UHD Graphics, HD Camera, Fast Charge, 1 Year Office 365, Win 11 S, Silver  ",269.,https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NTY3Njk3Mjk2MTc2OTM0OjE3Mjc1ODUzMDQ6c3BfbXRmOjMwMDE4NzAzNTIyMjIwMjo6MDo6&url=%2FHP-Stream-BrightView-N4120-Graphics%2Fdp%2FB0D3GFZ5KH%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.6_IfCIq9QXatunQ9NTv07DdoZcfz3_52ObgHAmdp42jI_f2dVbJn2WThzexy2G7MDbK1KKnAj_pfKjicnCva-eUSpgREFZooBo_NQvZfHwgoeaRX-ymZVdTqeEHBIFTNw1WsXxpjF44aVoQ0Y2PlHkVVQD-WgVJjTCFZp9x3SStMU1WQx1TfxPRsL_MkAjuFskb0FqAJ4V3FDio_eG3twfufNKi-XQskuAY_1o-p1cU.FO7taxgrnQ0h8gmKf4dOhnlAP3VmBp9Q_oJRgxTo0as%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585304%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
214,"Lenovo Ideapad 3i 15.6"" HD Touchscreen Laptop, 11th Gen Intel Core i3-1115G4, 8GB Memory, 256GB SSD, Webcam, Wi-Fi 6, Bluetooth, Windows 11 Home, Platinum Grey  ",316.,https://amazon.in//Lenovo-Touchscreen-i3-1115G4-Bluetooth-Platinum/dp/B0BM53D3VR/ref=sr_1_238?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-238
215,"OTVOC Laptop 15.6 inch Windows 11, Celeron JasperLake N5105, Quad Core, Up to 2.9GHz, 16GB RAM, 512GB NVME SSD,Up to 4TB, 15.6"" FHD IPS 1920x1080, HDMI, HDD, Type-C, RJ45, Support Windows 10, Silver  ",279.,https://amazon.in//OTVOC-Windows-Celeron-JasperLake-1920x1080/dp/B0D9LX131M/ref=sr_1_239?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-239
216,"ASUS Vivobook Business Touchscreen i7 Laptop PC, 15.6"" FHD Touchscreen, Intel i7-1255U, 40GB RAM, 2TB PCIe SSD, Webcam, Type-C, HDMI, Wi-Fi 6, Windows 11 Pro, Blue  ",794.,https://amazon.in//ASUS-Vivobook-Business-Touchscreen-i7-1255U/dp/B0CPYRD9CR/ref=sr_1_241?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-241
217,"HP Victus Gaming Laptop, 15.6-inch FHD IPS 144Hz, AMD Ryzen 5-8645HS, NVIDIA GeForce RTX 4050, Wi-Fi 6, Backlit KB, Win11 Home, w/Mouse Pad (16GB RAM |1TB PCIe SSD)  ",799.,https://amazon.in//HP-15-6-inch-5-8645HS-GeForce-Backlit/dp/B0D97HH2YM/ref=sr_1_242?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-242
218,"HP 2024 Newest 14"" Laptop Notebook Thin Light Students Business, Quad-Core Intel N4120, 16GB RAM, 384GB (128GB eMMC+ 256GB Card) 1 Year Office 365, Webcam WiFi, Windows 11S, HubxcelAccessory Rose Gold  ",339.,https://amazon.in//HP-Newest-14-Laptop-HubxcelAccessory/dp/B0D1LGMNS9/ref=sr_1_243?dib=eyJ2IjoiMSJ9.2OSeFs5iMTSlBkkIdPITak_jRm3yMsxS5JIkoASOiqBIFrxyEJjaTuE4iQ9WdTHfVW4kVcVVPqWtMcfBzIF9P24tA4_hbIuO17QblAk_rs76UJQ7ILeFk716oSJTOGFePqGVYEqxcvRaK21A-IeVB2dCVsG9-19Nus1puviO25yMsX-0FYHEQ4AxMyRjrx215ODqHOHd2N3gLE19nK-MCeCJhHaPMMBv9-LtXe1KDzA.nN_9HFyQchDoU4qn6qUEU6dcrp9IqfjK1PfkuFNuLD0&dib_tag=se&keywords=laptop&qid=1727585339&sr=8-243
